User ID,Timestamp,Device Type,Session Duration,Page Name,Actions Taken,Betting History,Amount Spent,Active Time,Geolocation,Device Language,Referral Source,User Type,Push Notifications,Win/Loss Status,Bet Type,Sport Type,Bet Amount,Odds,Login Frequency,Session Frequency,Page Navigation,User Engagement,Coupon Usage,Error Logs,Help Interaction,Conversion Rate
6615,2025-01-16 19:27:39.118232,iOS,172.1,Results,Place Bet,Recent Loss,187.48,13.68,"New York, USA",English,Referral Link,New,False,Win,Parlay,Soccer,259.03,4.78,Weekly,5,Home > Sports,False,False,False,False,True
3445,2025-01-04 19:27:39.118250,Android,7.3,Sports,Scroll,No Bets,76.73,23.25,"Toronto, Canada",Spanish,Ad,Returning,False,Win,Over/Under,Baseball,107.91,1.88,Rarely,5,Live Bets > Results,False,True,False,False,False
6700,2024-12-29 19:27:39.118269,Android,139.99,Bet History,View Odds,No Bets,250.1,9.61,"London, UK",English,Social Media,Returning,True,Loss,Over/Under,Basketball,183.09,2.87,Daily,1,Home > Sports,False,True,False,True,False
3149,2025-01-12 19:27:39.118286,Android,81.32,Bet History,Scroll,Recent Loss,53.79,7.73,"Berlin, Germany",German,Social Media,New,True,Loss,Over/Under,Football,692.82,2.51,Daily,5,Home > Sports,True,True,True,True,True
9948,2025-01-09 19:27:39.118303,iOS,149.25,Sports,Login,Recent Loss,348.86,13.44,"Berlin, Germany",French,Referral Link,New,True,Win,Spread,Basketball,148.31,4.05,Monthly,1,Sports > Bet History,False,True,True,True,True
7870,2025-01-07 19:27:39.118320,iOS,26.8,Live Bets,Place Bet,No Bets,275.87,25.75,"New York, USA",Portuguese,Social Media,New,True,No Bet,Over/Under,Baseball,609.36,4.25,Monthly,5,Sports > Bet History,False,True,False,False,True
8692,2025-01-05 19:27:39.118337,iOS,137.6,Sports,Place Bet,Multiple Losses,214.79,13.08,"Berlin, Germany",German,Referral Link,Returning,False,Win,Spread,Tennis,77.37,1.63,Daily,3,Home > Sports,False,False,True,False,True
4896,2025-01-10 19:27:39.118358,Android,107.73,Bet History,View Odds,Recent Loss,494.23,24.53,"London, UK",French,Search Engine,New,True,No Bet,Moneyline,Football,581.4,4.67,Monthly,5,Sports > Bet History,True,True,True,True,True
8882,2025-01-11 19:27:39.118375,Android,39.38,Odds,Scroll,Multiple Losses,219.11,3.09,"Toronto, Canada",German,Referral Link,Returning,True,Win,Moneyline,Soccer,988.13,2.02,Weekly,2,Home > Odds,False,False,False,True,False
9119,2025-01-08 19:27:39.118393,iOS,149.44,Results,Place Bet,Multiple Losses,86.72,18.82,"Toronto, Canada",French,Ad,Returning,True,Loss,Over/Under,Basketball,233.69,3.92,Monthly,3,Home > Sports,False,False,True,False,True
8944,2024-12-24 19:27:39.118411,Android,54.83,Odds,Scroll,Multiple Losses,330.15,7.04,"Toronto, Canada",Portuguese,Social Media,New,False,Loss,Over/Under,Tennis,196.41,2.59,Weekly,3,Home > Odds,True,False,False,False,False
7938,2025-01-14 19:27:39.118429,iOS,172.5,Bet History,View Odds,Recent Loss,200.54,17.0,"Toronto, Canada",German,Direct,Returning,False,No Bet,Moneyline,Baseball,757.45,2.83,Rarely,2,Home > Odds,True,True,False,True,True
7300,2024-12-25 19:27:39.118446,Android,78.34,Home,View Odds,Multiple Losses,253.31,23.42,"Berlin, Germany",French,Direct,Returning,False,Win,Over/Under,Football,646.95,4.47,Rarely,5,Sports > Bet History,False,False,True,False,True
1264,2024-12-29 19:27:39.118463,iOS,140.46,Bet History,View Odds,Multiple Losses,115.02,29.06,"New York, USA",Spanish,Search Engine,New,False,Loss,Parlay,Football,953.57,4.08,Weekly,4,Sports > Bet History,True,True,False,False,True
6990,2025-01-17 19:27:39.118481,iOS,61.81,Sports,Login,Multiple Losses,187.96,26.83,"Berlin, Germany",Spanish,Direct,New,False,Loss,Spread,Basketball,135.54,3.15,Rarely,4,Home > Odds,False,False,True,False,True
3620,2025-01-02 19:27:39.118498,Android,19.79,Bet History,Logout,Recent Win,394.7,28.57,"London, UK",Portuguese,Social Media,Returning,True,Loss,Moneyline,Football,785.0,2.25,Monthly,2,Home > Sports,True,False,False,False,False
1257,2025-01-19 19:27:39.118515,Android,141.22,Odds,Login,Multiple Losses,336.88,13.42,"New York, USA",French,Ad,Returning,True,Loss,Parlay,Football,492.29,4.38,Rarely,4,Home > Odds,False,False,False,True,False
6036,2025-01-20 19:27:39.118533,iOS,40.31,Sports,Logout,Recent Loss,414.09,9.43,"New York, USA",French,Direct,New,False,Win,Spread,Soccer,451.76,3.18,Weekly,2,Home > Sports,False,True,False,True,False
6495,2025-01-16 19:27:39.118551,iOS,105.17,Bet History,Login,Multiple Losses,2.68,22.13,"Toronto, Canada",English,Ad,Returning,True,Win,Spread,Soccer,292.93,3.04,Rarely,5,Live Bets > Results,False,True,False,True,False
5335,2024-12-24 19:27:39.118568,Android,112.58,Sports,Login,Multiple Losses,73.75,9.35,"New York, USA",French,Direct,Returning,False,Win,Spread,Tennis,443.14,3.89,Monthly,1,Sports > Bet History,True,False,False,True,False
3605,2025-01-17 19:27:39.118586,Android,25.19,Results,Place Bet,Recent Loss,264.27,29.13,"Sydney, Australia",German,Search Engine,New,False,Loss,Over/Under,Baseball,19.53,4.93,Monthly,2,Home > Sports,True,True,True,False,False
6383,2025-01-18 19:27:39.118603,Android,21.49,Results,Place Bet,No Bets,440.98,2.55,"New York, USA",French,Direct,Returning,True,No Bet,Over/Under,Basketball,398.54,2.35,Weekly,4,Sports > Bet History,True,True,False,False,True
7863,2025-01-17 19:27:39.118621,Android,74.76,Odds,Logout,Recent Loss,389.16,20.78,"Toronto, Canada",French,Referral Link,Returning,False,Win,Spread,Tennis,676.33,1.78,Monthly,2,Sports > Bet History,False,False,False,True,True
5657,2025-01-04 19:27:39.118645,Android,56.25,Odds,View Odds,Multiple Losses,456.72,9.57,"New York, USA",Portuguese,Direct,New,False,Loss,Spread,Basketball,502.23,2.45,Weekly,4,Live Bets > Results,False,True,True,False,True
1237,2024-12-31 19:27:39.118673,Android,95.31,Sports,View Odds,Multiple Wins,319.26,1.23,"Sydney, Australia",Spanish,Ad,Returning,True,Win,Moneyline,Baseball,670.52,1.82,Weekly,4,Sports > Bet History,False,True,True,False,False
1821,2025-01-05 19:27:39.118706,iOS,44.91,Bet History,Logout,No Bets,483.52,24.58,"Sydney, Australia",English,Search Engine,New,True,Loss,Spread,Football,192.32,4.05,Weekly,1,Home > Sports,False,False,True,True,True
5827,2024-12-26 19:27:39.118727,Android,43.35,Sports,View Odds,Multiple Losses,101.95,25.65,"New York, USA",English,Ad,Returning,False,Win,Parlay,Tennis,316.42,4.5,Rarely,5,Home > Odds,True,True,False,False,True
1782,2025-01-21 19:27:39.118744,Android,140.97,Bet History,Scroll,No Bets,67.56,5.84,"Sydney, Australia",French,Ad,New,True,Loss,Over/Under,Basketball,17.99,3.61,Daily,2,Sports > Bet History,True,False,False,False,False
8334,2024-12-25 19:27:39.118761,Android,1.16,Bet History,Click,Recent Win,11.97,9.69,"New York, USA",French,Ad,New,True,No Bet,Moneyline,Tennis,444.38,3.04,Weekly,3,Sports > Bet History,True,True,True,True,False
2826,2024-12-25 19:27:39.118778,Android,104.37,Home,View Odds,No Bets,198.48,20.62,"Toronto, Canada",Portuguese,Ad,Returning,False,No Bet,Over/Under,Football,32.14,4.4,Monthly,3,Home > Sports,False,False,False,False,True
6762,2025-01-20 19:27:39.118795,Android,3.35,Home,Login,Multiple Losses,155.95,26.12,"New York, USA",Portuguese,Referral Link,Returning,False,Win,Parlay,Soccer,132.23,2.75,Monthly,4,Sports > Bet History,True,True,True,True,True
1877,2025-01-13 19:27:39.118812,iOS,130.05,Sports,View Odds,No Bets,147.84,26.28,"Toronto, Canada",Spanish,Referral Link,New,True,Loss,Moneyline,Football,307.27,3.94,Weekly,1,Home > Odds,False,True,False,False,False
9515,2024-12-30 19:27:39.118829,iOS,118.05,Bet History,Login,Multiple Wins,149.45,10.36,"Berlin, Germany",Portuguese,Search Engine,Returning,True,Win,Moneyline,Baseball,200.23,1.65,Weekly,4,Live Bets > Results,True,True,True,True,True
6893,2024-12-31 19:27:39.118846,Android,24.97,Results,Login,Recent Loss,97.71,20.37,"London, UK",English,Ad,New,False,Win,Parlay,Soccer,572.41,4.02,Weekly,3,Home > Odds,True,False,True,True,False
4261,2025-01-14 19:27:39.118865,Android,23.66,Home,Place Bet,No Bets,24.11,19.82,"Toronto, Canada",Spanish,Direct,Returning,True,Win,Parlay,Basketball,443.32,4.69,Weekly,1,Live Bets > Results,False,False,True,True,True
9322,2025-01-08 19:27:39.118882,iOS,94.43,Bet History,Click,Recent Win,88.68,13.86,"Berlin, Germany",German,Direct,New,True,Win,Spread,Football,401.88,3.67,Monthly,5,Home > Odds,False,False,False,True,False
5558,2025-01-07 19:27:39.118900,Android,172.5,Results,Click,Multiple Losses,333.71,9.01,"Berlin, Germany",English,Direct,Returning,False,Win,Spread,Baseball,587.7,2.53,Rarely,3,Live Bets > Results,False,True,True,False,True
6611,2024-12-29 19:27:39.118918,iOS,46.5,Sports,View Odds,Recent Win,166.65,13.0,"Toronto, Canada",German,Ad,Returning,False,Win,Over/Under,Soccer,117.82,3.42,Daily,1,Home > Sports,False,False,True,True,False
2504,2025-01-14 19:27:39.118935,iOS,109.55,Results,Logout,No Bets,379.08,29.22,"New York, USA",Spanish,Direct,New,False,Loss,Parlay,Basketball,804.21,3.97,Weekly,5,Home > Sports,True,False,False,True,True
9215,2025-01-11 19:27:39.118964,iOS,16.75,Odds,Place Bet,Recent Win,330.84,27.28,"Toronto, Canada",Portuguese,Search Engine,New,False,No Bet,Parlay,Football,287.59,2.08,Weekly,3,Home > Odds,False,False,True,True,True
3986,2025-01-02 19:27:39.118995,iOS,87.59,Home,Click,Recent Win,289.39,16.49,"Toronto, Canada",German,Referral Link,Returning,True,No Bet,Spread,Tennis,54.86,2.02,Rarely,4,Sports > Bet History,True,True,True,True,False
1229,2025-01-19 19:27:39.119013,Android,178.47,Home,Scroll,Multiple Wins,57.98,17.91,"Sydney, Australia",Spanish,Social Media,New,False,Loss,Spread,Football,18.61,4.58,Rarely,5,Home > Sports,False,False,False,True,False
1346,2025-01-05 19:27:39.119030,iOS,55.76,Odds,Scroll,Recent Win,472.18,17.62,"Berlin, Germany",French,Ad,Returning,True,Win,Parlay,Football,776.4,3.09,Monthly,4,Home > Odds,True,True,True,True,True
1310,2025-01-05 19:27:39.119048,Android,68.2,Results,Scroll,Recent Win,456.09,5.0,"Sydney, Australia",French,Social Media,New,False,Win,Parlay,Tennis,853.74,4.37,Rarely,4,Home > Sports,True,True,True,True,True
5411,2025-01-06 19:27:39.119067,iOS,142.0,Odds,Login,Recent Loss,291.47,25.17,"Toronto, Canada",German,Referral Link,New,True,Loss,Spread,Baseball,198.76,4.16,Rarely,5,Live Bets > Results,True,True,False,True,False
1339,2025-01-22 19:27:39.119085,Android,50.42,Home,Logout,Multiple Losses,445.59,29.41,"Toronto, Canada",English,Direct,Returning,True,Loss,Parlay,Football,321.83,3.79,Daily,4,Home > Odds,True,False,False,False,True
9596,2024-12-26 19:27:39.119102,iOS,117.96,Live Bets,Scroll,Multiple Wins,411.17,29.08,"New York, USA",French,Search Engine,New,False,Loss,Spread,Soccer,241.49,4.11,Rarely,2,Home > Odds,False,False,False,False,True
7355,2024-12-30 19:27:39.119120,Android,77.99,Sports,Logout,Multiple Wins,300.39,17.04,"London, UK",English,Referral Link,Returning,True,No Bet,Over/Under,Football,197.49,1.7,Weekly,3,Sports > Bet History,False,True,True,True,True
4303,2025-01-17 19:27:39.119137,iOS,13.63,Live Bets,Click,Multiple Losses,319.55,15.24,"New York, USA",French,Referral Link,Returning,True,No Bet,Over/Under,Soccer,609.12,4.54,Monthly,2,Home > Odds,True,False,True,False,False
8930,2025-01-16 19:27:39.119154,Android,38.09,Results,Click,No Bets,122.94,3.05,"Toronto, Canada",German,Referral Link,New,False,No Bet,Moneyline,Tennis,192.53,3.93,Monthly,5,Home > Odds,True,True,False,False,False
5505,2024-12-25 19:27:39.119176,iOS,140.15,Sports,Click,Recent Loss,470.21,19.02,"London, UK",English,Referral Link,Returning,False,Win,Spread,Soccer,368.44,4.83,Daily,1,Home > Odds,False,True,True,False,False
2573,2025-01-17 19:27:39.119194,Android,113.47,Home,View Odds,Recent Loss,151.81,23.74,"Toronto, Canada",English,Referral Link,Returning,False,No Bet,Moneyline,Football,89.96,3.67,Daily,5,Home > Odds,False,True,True,True,True
6049,2025-01-12 19:27:39.119211,Android,144.88,Results,Login,Multiple Losses,300.05,23.73,"New York, USA",German,Search Engine,New,True,Loss,Moneyline,Soccer,319.5,2.47,Monthly,5,Home > Sports,True,False,False,True,True
3718,2025-01-13 19:27:39.119229,iOS,154.53,Bet History,Place Bet,No Bets,226.38,26.11,"New York, USA",English,Ad,Returning,False,No Bet,Moneyline,Baseball,169.01,4.82,Rarely,4,Home > Sports,True,True,False,True,True
7488,2025-01-07 19:27:39.119246,Android,71.28,Sports,Place Bet,No Bets,411.65,20.64,"London, UK",Spanish,Ad,Returning,True,Loss,Parlay,Football,972.57,4.6,Weekly,2,Home > Sports,True,False,True,True,True
8026,2025-01-22 19:27:39.119263,Android,9.29,Home,Scroll,Recent Win,296.4,23.06,"Berlin, Germany",Spanish,Ad,New,True,No Bet,Spread,Football,208.26,4.39,Monthly,3,Home > Odds,True,True,True,True,False
8243,2025-01-23 19:27:39.119280,Android,164.3,Home,Scroll,Multiple Losses,399.26,20.32,"Sydney, Australia",French,Direct,Returning,True,No Bet,Moneyline,Football,647.17,2.76,Daily,3,Live Bets > Results,True,True,True,False,False
9579,2025-01-10 19:27:39.119299,Android,20.8,Bet History,Click,Multiple Wins,165.99,14.4,"Sydney, Australia",French,Direct,New,True,No Bet,Spread,Tennis,513.29,3.47,Monthly,2,Sports > Bet History,False,False,False,False,False
5331,2025-01-22 19:27:39.119317,Android,25.36,Home,Scroll,Multiple Wins,239.76,9.23,"New York, USA",Spanish,Search Engine,Returning,True,No Bet,Parlay,Soccer,594.99,3.14,Monthly,2,Home > Odds,True,False,True,True,True
5186,2025-01-18 19:27:39.119335,Android,103.39,Bet History,Login,Multiple Wins,153.28,25.4,"New York, USA",English,Social Media,New,True,No Bet,Parlay,Soccer,366.19,3.17,Weekly,4,Home > Odds,False,True,False,True,True
7018,2025-01-20 19:27:39.119352,Android,163.51,Odds,Scroll,Multiple Wins,219.64,6.26,"London, UK",English,Direct,New,False,Win,Spread,Tennis,767.58,3.85,Daily,4,Live Bets > Results,False,False,True,True,True
1046,2025-01-12 19:27:39.119372,Android,136.83,Odds,View Odds,Recent Win,275.77,19.24,"Berlin, Germany",Portuguese,Social Media,New,False,No Bet,Spread,Tennis,934.25,2.4,Monthly,4,Sports > Bet History,False,False,True,True,False
8793,2025-01-11 19:27:39.119390,Android,46.25,Bet History,View Odds,Multiple Losses,130.32,21.93,"London, UK",German,Ad,New,False,Win,Moneyline,Baseball,302.25,2.62,Weekly,4,Sports > Bet History,False,True,False,False,True
4421,2025-01-15 19:27:39.119408,iOS,139.42,Sports,Click,Multiple Wins,179.82,18.07,"Sydney, Australia",English,Search Engine,Returning,False,Loss,Over/Under,Tennis,270.64,4.73,Monthly,2,Home > Sports,False,False,True,True,False
6573,2025-01-11 19:27:39.119430,iOS,102.68,Bet History,Place Bet,Multiple Wins,175.55,22.0,"Sydney, Australia",English,Social Media,New,True,Win,Parlay,Football,97.83,1.51,Rarely,1,Live Bets > Results,False,True,True,False,False
8537,2025-01-14 19:27:39.119457,iOS,154.9,Bet History,Scroll,Recent Loss,356.85,16.34,"New York, USA",Portuguese,Ad,New,True,No Bet,Over/Under,Basketball,502.76,2.55,Monthly,5,Live Bets > Results,True,True,False,True,True
7092,2025-01-09 19:27:39.119479,Android,5.67,Home,Click,Multiple Losses,186.15,12.49,"London, UK",German,Direct,Returning,True,No Bet,Moneyline,Basketball,309.22,4.91,Monthly,5,Sports > Bet History,True,False,True,True,True
1009,2025-01-08 19:27:39.119497,Android,48.67,Home,Login,Recent Win,110.05,25.62,"New York, USA",German,Social Media,New,True,Win,Spread,Football,316.4,2.07,Monthly,4,Home > Odds,False,True,False,True,False
6251,2025-01-04 19:27:39.119514,iOS,175.73,Bet History,Click,Multiple Losses,472.88,16.64,"Toronto, Canada",Spanish,Social Media,New,False,Loss,Parlay,Basketball,948.94,2.21,Rarely,2,Sports > Bet History,True,False,True,False,False
5424,2025-01-14 19:27:39.119531,iOS,139.45,Bet History,Scroll,No Bets,478.88,25.73,"Berlin, Germany",Portuguese,Social Media,Returning,False,Win,Parlay,Soccer,504.97,1.74,Weekly,1,Home > Sports,False,True,True,True,False
4096,2024-12-29 19:27:39.119548,iOS,111.51,Sports,Place Bet,Recent Win,191.89,25.42,"Toronto, Canada",French,Ad,Returning,True,Win,Spread,Baseball,717.88,2.97,Monthly,4,Home > Sports,False,True,False,True,False
9347,2025-01-10 19:27:39.119569,Android,138.17,Results,Scroll,Multiple Losses,209.37,23.18,"New York, USA",German,Direct,New,False,Loss,Moneyline,Soccer,446.58,3.58,Monthly,4,Live Bets > Results,False,True,False,True,False
6866,2025-01-03 19:27:39.119587,iOS,104.62,Odds,Login,Recent Loss,445.69,23.02,"Toronto, Canada",Portuguese,Referral Link,Returning,False,Win,Parlay,Basketball,714.91,1.82,Rarely,4,Home > Sports,True,False,True,False,False
4334,2025-01-13 19:27:39.119605,iOS,103.58,Live Bets,View Odds,Multiple Losses,87.59,27.67,"New York, USA",English,Referral Link,New,True,Win,Moneyline,Football,54.78,4.3,Monthly,2,Home > Sports,True,False,False,True,False
6490,2025-01-04 19:27:39.119623,Android,45.39,Results,Logout,No Bets,299.9,8.41,"Toronto, Canada",English,Direct,New,False,No Bet,Over/Under,Football,198.4,3.77,Weekly,3,Home > Odds,True,True,True,False,True
1279,2025-01-12 19:27:39.119641,Android,143.19,Bet History,Place Bet,Recent Loss,122.4,25.71,"London, UK",German,Ad,New,False,Loss,Moneyline,Soccer,564.52,2.83,Daily,4,Live Bets > Results,False,True,False,True,False
4870,2025-01-06 19:27:39.119659,iOS,53.22,Home,View Odds,Multiple Losses,485.71,11.89,"Toronto, Canada",Portuguese,Search Engine,Returning,True,Win,Over/Under,Baseball,914.55,2.66,Monthly,4,Live Bets > Results,False,False,True,True,False
4595,2025-01-22 19:27:39.119679,Android,56.6,Results,View Odds,Recent Win,307.81,27.04,"New York, USA",English,Direct,Returning,True,Loss,Moneyline,Soccer,203.81,2.76,Weekly,1,Home > Sports,False,False,False,True,True
5405,2024-12-29 19:27:39.119696,iOS,92.06,Bet History,Place Bet,Multiple Losses,294.88,27.44,"Toronto, Canada",German,Social Media,Returning,True,No Bet,Moneyline,Tennis,293.8,2.88,Monthly,1,Home > Odds,False,True,True,False,False
4076,2025-01-03 19:27:39.119714,Android,23.17,Live Bets,Login,Multiple Wins,95.57,5.0,"New York, USA",English,Referral Link,New,False,Loss,Moneyline,Football,579.76,2.81,Rarely,2,Home > Odds,False,True,False,True,True
7080,2025-01-08 19:27:39.119731,Android,161.14,Results,Click,Multiple Losses,29.14,17.8,"Berlin, Germany",English,Referral Link,New,True,No Bet,Moneyline,Baseball,345.26,4.51,Monthly,3,Home > Sports,False,True,False,False,False
9629,2025-01-19 19:27:39.119748,Android,147.87,Sports,Login,Recent Loss,205.63,16.27,"London, UK",English,Referral Link,Returning,True,No Bet,Over/Under,Football,527.87,3.21,Monthly,1,Live Bets > Results,True,True,True,True,True
9399,2024-12-24 19:27:39.119769,iOS,138.38,Bet History,Login,Recent Win,234.99,5.62,"London, UK",French,Social Media,New,False,No Bet,Parlay,Basketball,400.65,3.48,Weekly,2,Live Bets > Results,True,True,True,False,False
1477,2025-01-23 19:27:39.119787,Android,138.38,Odds,Login,Recent Win,435.31,22.89,"New York, USA",German,Direct,New,True,Win,Moneyline,Baseball,853.51,4.6,Weekly,2,Home > Odds,False,False,False,False,True
2544,2025-01-16 19:27:39.119805,iOS,116.68,Live Bets,Click,Multiple Wins,437.42,5.26,"London, UK",Spanish,Referral Link,New,True,No Bet,Parlay,Football,852.56,4.97,Weekly,4,Home > Odds,True,True,True,True,False
8630,2025-01-16 19:27:39.119825,iOS,49.83,Sports,View Odds,No Bets,451.33,20.1,"Sydney, Australia",Portuguese,Social Media,New,True,No Bet,Spread,Basketball,18.85,1.86,Monthly,1,Home > Sports,False,False,False,False,True
8206,2025-01-23 19:27:39.119842,iOS,145.28,Live Bets,Scroll,No Bets,6.04,18.73,"Berlin, Germany",French,Direct,Returning,False,Loss,Spread,Baseball,697.9,4.87,Weekly,2,Sports > Bet History,False,False,False,True,False
1588,2025-01-08 19:27:39.119863,Android,153.74,Live Bets,Logout,Recent Loss,325.68,28.47,"London, UK",Portuguese,Ad,Returning,False,Loss,Spread,Baseball,594.85,1.65,Weekly,3,Home > Sports,False,True,True,True,True
2025,2025-01-10 19:27:39.119880,iOS,166.99,Odds,Click,Multiple Wins,153.95,26.54,"New York, USA",Portuguese,Direct,New,True,Loss,Moneyline,Basketball,857.17,1.69,Daily,4,Home > Sports,True,True,True,False,True
7220,2025-01-18 19:27:39.119899,Android,36.5,Bet History,Place Bet,No Bets,271.83,19.7,"London, UK",English,Search Engine,New,False,Win,Parlay,Soccer,76.9,4.52,Weekly,2,Sports > Bet History,False,True,False,False,False
3688,2025-01-20 19:27:39.119917,Android,128.01,Live Bets,Place Bet,Recent Loss,366.58,21.35,"New York, USA",German,Ad,Returning,False,Loss,Moneyline,Soccer,407.6,2.0,Rarely,5,Home > Sports,False,False,True,True,True
1437,2025-01-19 19:27:39.119935,iOS,16.37,Live Bets,Click,Multiple Losses,407.26,6.08,"Toronto, Canada",Portuguese,Referral Link,Returning,True,Loss,Over/Under,Baseball,776.09,3.67,Monthly,3,Sports > Bet History,True,True,False,True,True
3824,2025-01-16 19:27:39.119952,iOS,69.88,Odds,Scroll,Multiple Wins,342.85,8.72,"London, UK",Spanish,Search Engine,New,False,Win,Over/Under,Baseball,649.37,3.64,Weekly,2,Live Bets > Results,False,False,False,True,False
2222,2025-01-21 19:27:39.119972,Android,168.56,Results,Scroll,Recent Win,384.09,21.0,"London, UK",German,Search Engine,New,True,Win,Spread,Baseball,924.97,3.15,Daily,5,Live Bets > Results,True,False,False,False,False
3242,2025-01-05 19:27:39.119990,iOS,33.07,Live Bets,View Odds,Recent Win,299.76,7.73,"London, UK",French,Referral Link,Returning,False,Win,Over/Under,Soccer,322.95,2.06,Daily,1,Home > Odds,False,False,False,False,False
4564,2025-01-05 19:27:39.120008,Android,141.22,Odds,Login,No Bets,30.74,25.82,"New York, USA",Portuguese,Referral Link,Returning,True,Loss,Over/Under,Baseball,983.68,4.02,Monthly,3,Home > Odds,True,True,False,True,True
1543,2025-01-23 19:27:39.120035,Android,23.23,Sports,Scroll,Recent Loss,102.05,15.95,"Berlin, Germany",Portuguese,Ad,New,True,Win,Over/Under,Baseball,293.05,2.75,Weekly,5,Home > Sports,False,True,True,False,True
7614,2025-01-08 19:27:39.120064,iOS,96.3,Sports,Place Bet,Recent Loss,99.95,7.35,"Toronto, Canada",Spanish,Social Media,New,False,Loss,Parlay,Soccer,972.53,3.5,Daily,5,Live Bets > Results,True,True,True,True,True
9380,2025-01-08 19:27:39.120085,iOS,105.72,Odds,Click,No Bets,353.37,3.33,"Sydney, Australia",English,Referral Link,New,True,Loss,Parlay,Soccer,505.66,1.59,Weekly,3,Home > Odds,True,False,True,True,False
1318,2025-01-05 19:27:39.120103,Android,39.14,Sports,Logout,No Bets,175.57,12.8,"Berlin, Germany",French,Social Media,Returning,False,No Bet,Parlay,Soccer,246.14,4.84,Daily,4,Sports > Bet History,True,True,False,True,False
7225,2025-01-07 19:27:39.120122,iOS,88.21,Live Bets,Logout,Multiple Losses,455.85,28.47,"Berlin, Germany",German,Search Engine,Returning,False,Loss,Parlay,Soccer,505.76,1.59,Monthly,4,Live Bets > Results,True,True,False,True,False
8960,2025-01-01 19:27:39.120139,Android,161.61,Bet History,Login,No Bets,482.26,22.41,"London, UK",English,Direct,Returning,False,Win,Spread,Baseball,712.62,4.21,Rarely,5,Sports > Bet History,True,True,True,True,True
6304,2025-01-06 19:27:39.120156,Android,52.38,Odds,Place Bet,No Bets,29.19,8.12,"Sydney, Australia",Portuguese,Referral Link,Returning,True,Loss,Moneyline,Baseball,161.66,4.38,Monthly,4,Home > Sports,False,True,False,False,True
8568,2025-01-23 19:27:39.120177,Android,39.89,Live Bets,Click,Multiple Losses,229.03,4.03,"London, UK",English,Ad,New,True,Loss,Over/Under,Tennis,860.99,4.14,Weekly,5,Live Bets > Results,False,True,True,False,True
3755,2025-01-03 19:27:39.120194,Android,106.56,Odds,Scroll,Recent Win,257.85,8.93,"New York, USA",Portuguese,Ad,New,False,No Bet,Spread,Tennis,197.93,1.88,Weekly,2,Sports > Bet History,True,True,False,False,False
6978,2025-01-06 19:27:39.120213,Android,67.83,Odds,Scroll,Multiple Losses,58.6,3.38,"Berlin, Germany",Spanish,Ad,New,True,No Bet,Parlay,Baseball,540.27,4.53,Weekly,3,Sports > Bet History,False,False,False,True,False
7836,2025-01-09 19:27:39.120232,Android,120.47,Sports,Click,Multiple Wins,171.96,15.47,"Toronto, Canada",French,Ad,New,True,Loss,Parlay,Tennis,649.03,4.5,Monthly,1,Home > Odds,False,False,True,False,True
4756,2024-12-25 19:27:39.120250,Android,147.5,Live Bets,Login,Recent Loss,73.48,16.38,"Berlin, Germany",Portuguese,Direct,New,True,No Bet,Over/Under,Basketball,981.34,2.66,Daily,4,Live Bets > Results,False,True,False,False,True
9663,2025-01-17 19:27:39.120269,iOS,12.63,Results,Scroll,Multiple Wins,57.62,3.37,"London, UK",Portuguese,Direct,New,False,Win,Parlay,Football,406.01,4.37,Daily,1,Home > Odds,False,False,True,False,False
8346,2025-01-19 19:27:39.120288,Android,108.5,Home,Scroll,No Bets,379.99,20.04,"Toronto, Canada",German,Direct,Returning,False,Loss,Parlay,Basketball,731.47,2.37,Rarely,3,Sports > Bet History,True,True,False,True,False
1843,2024-12-30 19:27:39.120306,iOS,63.25,Results,View Odds,Multiple Losses,13.56,25.57,"London, UK",Portuguese,Referral Link,New,True,No Bet,Parlay,Tennis,563.26,2.07,Weekly,2,Live Bets > Results,False,False,False,False,True
3123,2025-01-22 19:27:39.120326,iOS,85.23,Live Bets,Click,No Bets,483.39,13.89,"Toronto, Canada",French,Direct,Returning,True,Loss,Moneyline,Soccer,285.63,3.53,Weekly,3,Home > Sports,True,True,False,False,False
2652,2024-12-28 19:27:39.120343,iOS,119.87,Odds,Place Bet,No Bets,261.21,13.25,"London, UK",Portuguese,Referral Link,Returning,False,No Bet,Over/Under,Basketball,146.01,4.95,Daily,2,Live Bets > Results,True,True,False,True,False
2103,2024-12-24 19:27:39.120362,Android,43.75,Home,View Odds,No Bets,93.08,5.8,"Toronto, Canada",German,Social Media,New,False,Win,Over/Under,Soccer,536.08,1.61,Monthly,4,Home > Sports,True,True,False,False,False
1082,2025-01-03 19:27:39.120386,iOS,81.97,Sports,Place Bet,No Bets,487.26,19.04,"London, UK",German,Search Engine,New,False,Loss,Parlay,Basketball,967.78,1.94,Rarely,5,Home > Odds,True,True,False,False,False
4765,2025-01-01 19:27:39.120403,iOS,169.8,Sports,Click,Recent Win,119.92,18.29,"Berlin, Germany",French,Ad,New,True,Win,Parlay,Football,504.19,4.83,Monthly,1,Home > Odds,True,False,True,True,True
8050,2025-01-06 19:27:39.120420,iOS,13.52,Odds,Scroll,Recent Loss,385.29,7.9,"London, UK",Spanish,Social Media,Returning,False,Loss,Over/Under,Tennis,481.77,1.88,Daily,3,Home > Odds,False,False,True,True,False
