location_id,longitude,latitude,geo_point,location_grid
12373,-122.4390412026,37.7999031999,POINT(-122.4390412026 37.7999031999),-122.439_37.8
12374,-122.3939820022,37.787812299,POINT(-122.3939820022 37.787812299),-122.394_37.788
12375,-122.3923892387,37.7717572,POINT(-122.3923892387 37.7717572),-122.392_37.772
12376,-122.3921465427,37.7719480955,POINT(-122.3921465427 37.7719480955),-122.392_37.772
12377,-122.4421968998,37.799998301,POINT(-122.4421968998 37.799998301),-122.442_37.8
12378,-122.4177332589,37.7862087733,POINT(-122.4177332589 37.7862087733),-122.418_37.786
12379,-122.4808235986,37.7804075022,POINT(-122.4808235986 37.7804075022),-122.481_37.78
12380,-122.4218586979,37.796781198,POINT(-122.4218586979 37.796781198),-122.422_37.797
12381,-122.4003447999,37.7987509006,POINT(-122.4003447999 37.7987509006),-122.4_37.799
12382,-122.439691398,37.7849097018,POINT(-122.439691398 37.7849097018),-122.44_37.785
12383,-122.4124206972,37.7779319015,POINT(-122.4124206972 37.7779319015),-122.412_37.778
12384,-122.3982334991,37.7833487009,POINT(-122.3982334991 37.7833487009),-122.398_37.783
12385,-122.4589687025,37.7630916972,POINT(-122.4589687025 37.7630916972),-122.459_37.763
12386,-122.3970996008,37.7767428,POINT(-122.3970996008 37.7767428),-122.397_37.777
12387,-122.4786543006,37.7634199996,POINT(-122.4786543006 37.7634199996),-122.479_37.763
12388,-122.4434629974,37.7139459,POINT(-122.4434629974 37.7139459),-122.443_37.714
12389,-122.4010454991,37.7797927008,POINT(-122.4010454991 37.7797927008),-122.401_37.78
12390,-122.4677556974,37.738921401000006,POINT(-122.4677556974 37.738921401000006),-122.468_37.739
12391,-122.432148561,37.7651399457,POINT(-122.432148561 37.7651399457),-122.432_37.765
12392,-122.4752971025,37.7431496017,POINT(-122.4752971025 37.7431496017),-122.475_37.743
12393,-122.4618815982,37.7809917991,POINT(-122.4618815982 37.7809917991),-122.462_37.781
12394,-122.4267431011,37.7435070005,POINT(-122.4267431011 37.7435070005),-122.427_37.744
12395,-122.4357793012,37.798857401,POINT(-122.4357793012 37.798857401),-122.436_37.799
12396,-122.4344419015,37.7617571977,POINT(-122.4344419015 37.7617571977),-122.434_37.762
12397,-122.4677328986,37.73924480270001,POINT(-122.4677328986 37.73924480270001),-122.468_37.739
12398,-122.4141778198,37.783045051,POINT(-122.4141778198 37.783045051),-122.414_37.783
12399,-122.4205617995,37.7881488995,POINT(-122.4205617995 37.7881488995),-122.421_37.788
12400,-122.3991259986,37.785137197800005,POINT(-122.3991259986 37.785137197800005),-122.399_37.785
12401,-122.4151035938,37.773348839,POINT(-122.4151035938 37.773348839),-122.415_37.773
12402,-122.4146249981,37.7852278006,POINT(-122.4146249981 37.7852278006),-122.415_37.785
12403,-122.4092048013,37.8008674988,POINT(-122.4092048013 37.8008674988),-122.409_37.801
12404,-122.4216436015,37.7612497014,POINT(-122.4216436015 37.7612497014),-122.422_37.761
12405,-122.4648517264,37.7811301336,POINT(-122.4648517264 37.7811301336),-122.465_37.781
12406,-122.3989434298,37.7848345073,POINT(-122.3989434298 37.7848345073),-122.399_37.785
12407,-122.3979736992,37.7848568008,POINT(-122.3979736992 37.7848568008),-122.398_37.785
12408,-122.4169419212,37.775979754000005,POINT(-122.4169419212 37.775979754000005),-122.417_37.776
12409,-122.4835122002,37.7802833998,POINT(-122.4835122002 37.7802833998),-122.484_37.78
12410,-122.4487722213,37.7697109566,POINT(-122.4487722213 37.7697109566),-122.449_37.77
12411,-122.4014101007,37.7817038977,POINT(-122.4014101007 37.7817038977),-122.401_37.782
12412,-122.4164238998,37.779766700100005,POINT(-122.4164238998 37.779766700100005),-122.416_37.78
12413,-122.3917554193,37.7544013222,POINT(-122.3917554193 37.7544013222),-122.392_37.754
12414,-122.3935797994,37.7864595995,POINT(-122.3935797994 37.7864595995),-122.394_37.786
12415,-122.3905741998,37.7884589014,POINT(-122.3905741998 37.7884589014),-122.391_37.788
12416,-122.4256579575,37.770273094,POINT(-122.4256579575 37.770273094),-122.426_37.77
12417,-122.409462591,37.7814503135,POINT(-122.409462591 37.7814503135),-122.409_37.781
12418,-122.4382243973,37.7213999991,POINT(-122.4382243973 37.7213999991),-122.438_37.721
12419,-122.4673951024,37.7822157022,POINT(-122.4673951024 37.7822157022),-122.467_37.782
12420,-122.4207907987,37.7665684995,POINT(-122.4207907987 37.7665684995),-122.421_37.767
12421,-122.4184553263,37.7755128395,POINT(-122.4184553263 37.7755128395),-122.418_37.776
12422,-122.3918398646,37.7717886804,POINT(-122.3918398646 37.7717886804),-122.392_37.772
12423,-122.4205275008,37.7942014997,POINT(-122.4205275008 37.7942014997),-122.421_37.794
12424,-122.4688534976,37.7806770977,POINT(-122.4688534976 37.7806770977),-122.469_37.781
12425,-122.3974103918,37.7683068197,POINT(-122.3974103918 37.7683068197),-122.397_37.768
12426,-122.4317597986,37.7847133026,POINT(-122.4317597986 37.7847133026),-122.432_37.785
12427,-122.398909399,37.7870557987,POINT(-122.398909399 37.7870557987),-122.399_37.787
12428,-122.3933575433,37.7717095719,POINT(-122.3933575433 37.7717095719),-122.393_37.772
12429,-122.3887945988,37.7762648974,POINT(-122.3887945988 37.7762648974),-122.389_37.776
12430,-122.3932408357,37.7908438077,POINT(-122.3932408357 37.7908438077),-122.393_37.791
12431,-122.4109485068,37.7845420274,POINT(-122.4109485068 37.7845420274),-122.411_37.785
12432,-122.4526318998,37.7692187008,POINT(-122.4526318998 37.7692187008),-122.453_37.769
12433,-122.4226273016,37.775562399,POINT(-122.4226273016 37.775562399),-122.423_37.776
12434,-122.4010833015,37.7901262016,POINT(-122.4010833015 37.7901262016),-122.401_37.79
12435,-122.4538008327,37.7438543411,POINT(-122.4538008327 37.7438543411),-122.454_37.744
12436,-122.4231651013,37.7806158987,POINT(-122.4231651013 37.7806158987),-122.423_37.781
12437,-122.4586830975,37.7245140996,POINT(-122.4586830975 37.7245140996),-122.459_37.725
12438,-122.4362613448,37.783727765,POINT(-122.4362613448 37.783727765),-122.436_37.784
12439,-122.4099471976,37.777646799500005,POINT(-122.4099471976 37.777646799500005),-122.41_37.778
12440,-122.4215335974,37.7760418997,POINT(-122.4215335974 37.7760418997),-122.422_37.776
12441,-122.389995873,37.7542751378,POINT(-122.389995873 37.7542751378),-122.39_37.754
12442,-122.3869716813,37.7548318121,POINT(-122.3869716813 37.7548318121),-122.387_37.755
12443,-122.4364624695,37.783702125,POINT(-122.4364624695 37.783702125),-122.436_37.784
12444,-122.4777247978,37.7802760013,POINT(-122.4777247978 37.7802760013),-122.478_37.78
12445,-122.4829540496,37.7803086447,POINT(-122.4829540496 37.7803086447),-122.483_37.78
12446,-122.3919812635,37.7923891449,POINT(-122.3919812635 37.7923891449),-122.392_37.792
12447,-122.3999705147,37.7995443025,POINT(-122.3999705147 37.7995443025),-122.4_37.8
12448,-122.4192145986,37.7593733006,POINT(-122.4192145986 37.7593733006),-122.419_37.759
12449,-122.3977435039,37.7747490635,POINT(-122.3977435039 37.7747490635),-122.398_37.775
12450,-122.3957635981,37.7926076976,POINT(-122.3957635981 37.7926076976),-122.396_37.793
12451,-122.4212772005,37.7574235023,POINT(-122.4212772005 37.7574235023),-122.421_37.757
12452,-122.4139138162,37.7754710072,POINT(-122.4139138162 37.7754710072),-122.414_37.775
12453,-122.4818641001,37.7632869006,POINT(-122.4818641001 37.7632869006),-122.482_37.763
12454,-122.4351247975,37.7611532983,POINT(-122.4351247975 37.7611532983),-122.435_37.761
12455,-122.4289718994,37.7665971991,POINT(-122.4289718994 37.7665971991),-122.429_37.767
12456,-122.421067572,37.7574984431,POINT(-122.421067572 37.7574984431),-122.421_37.757
12457,-122.4319712014,37.771974899700005,POINT(-122.4319712014 37.771974899700005),-122.432_37.772
12458,-122.4914281981,37.7538990014,POINT(-122.4914281981 37.7538990014),-122.491_37.754
12459,-122.4301391018,37.7869598986,POINT(-122.4301391018 37.7869598986),-122.43_37.787
12460,-122.3854246456,37.7690300635,POINT(-122.3854246456 37.7690300635),-122.385_37.769
12461,-122.4000977185,37.773214805600006,POINT(-122.4000977185 37.773214805600006),-122.4_37.773
12462,-122.4006556009,37.7882462022,POINT(-122.4006556009 37.7882462022),-122.401_37.788
12463,-122.3944349994,37.783611199700005,POINT(-122.3944349994 37.783611199700005),-122.394_37.784
12464,-122.4008655005,37.7972738025,POINT(-122.4008655005 37.7972738025),-122.401_37.797
12465,-122.4143341013,37.7865227991,POINT(-122.4143341013 37.7865227991),-122.414_37.787
12466,-122.4167764229,37.7716212716,POINT(-122.4167764229 37.7716212716),-122.417_37.772
12467,-122.4167142992,37.7833486003,POINT(-122.4167142992 37.7833486003),-122.417_37.783
12468,-122.4185124124,37.776426855100006,POINT(-122.4185124124 37.776426855100006),-122.419_37.776
12469,-122.4661657007,37.7631028005,POINT(-122.4661657007 37.7631028005),-122.466_37.763
12470,-122.4657206999,37.7635607988,POINT(-122.4657206999 37.7635607988),-122.466_37.764
12471,-122.4032429994,37.7704446995,POINT(-122.4032429994 37.7704446995),-122.403_37.77
12472,-122.4239388012,37.7812170991,POINT(-122.4239388012 37.7812170991),-122.424_37.781
12473,-122.413499599,37.808446801200006,POINT(-122.413499599 37.808446801200006),-122.413_37.808
12474,-122.3963712023,37.7773015992,POINT(-122.3963712023 37.7773015992),-122.396_37.777
12475,-122.4401405004,37.7830856991,POINT(-122.4401405004 37.7830856991),-122.44_37.783
12476,-122.4211654027,37.7942281988,POINT(-122.4211654027 37.7942281988),-122.421_37.794
12477,-122.4282146,37.7677167979,POINT(-122.4282146 37.7677167979),-122.428_37.768
12478,-122.3941299987,37.7876952988,POINT(-122.3941299987 37.7876952988),-122.394_37.788
12479,-122.3951209228,37.771677587300005,POINT(-122.3951209228 37.771677587300005),-122.395_37.772
12480,-122.3936342115,37.770396760500006,POINT(-122.3936342115 37.770396760500006),-122.394_37.77
12481,-122.4078666025,37.7942463987,POINT(-122.4078666025 37.7942463987),-122.408_37.794
12482,-122.4148049017,37.7745087993,POINT(-122.4148049017 37.7745087993),-122.415_37.775
12483,-122.4686556009,37.7830287022,POINT(-122.4686556009 37.7830287022),-122.469_37.783
12484,-122.4198300985,37.784870698,POINT(-122.4198300985 37.784870698),-122.42_37.785
12485,-122.390852872,37.7684341425,POINT(-122.390852872 37.7684341425),-122.391_37.768
12486,-122.4389064999,37.719096898,POINT(-122.4389064999 37.719096898),-122.439_37.719
12487,-122.3949980199,37.7717769133,POINT(-122.3949980199 37.7717769133),-122.395_37.772
12488,-122.3918724001,37.731020602300006,POINT(-122.3918724001 37.731020602300006),-122.392_37.731
12489,-122.4021586981,37.7902100901,POINT(-122.4021586981 37.7902100901),-122.402_37.79
12490,-122.4157948994,37.7523364023,POINT(-122.4157948994 37.7523364023),-122.416_37.752
12491,-122.4033867813,37.7908952718,POINT(-122.4033867813 37.7908952718),-122.403_37.791
12492,-122.3857232496,37.7689916362,POINT(-122.3857232496 37.7689916362),-122.386_37.769
12493,-122.4036319783,37.7667422924,POINT(-122.4036319783 37.7667422924),-122.404_37.767
12494,-122.4350066015,37.7620640983,POINT(-122.4350066015 37.7620640983),-122.435_37.762
12495,-122.4004429017,37.7951091983,POINT(-122.4004429017 37.7951091983),-122.4_37.795
12496,-122.4238396992,37.7757480022,POINT(-122.4238396992 37.7757480022),-122.424_37.776
12497,-122.4065101982,37.7924528,POINT(-122.4065101982 37.7924528),-122.407_37.792
12498,-122.4126565025,37.7846312997,POINT(-122.4126565025 37.7846312997),-122.413_37.785
12499,-122.4210202002,37.806666099400005,POINT(-122.4210202002 37.806666099400005),-122.421_37.807
12500,-122.4512849787,37.7693905021,POINT(-122.4512849787 37.7693905021),-122.451_37.769
12501,-122.4051887018,37.7814074018,POINT(-122.4051887018 37.7814074018),-122.405_37.781
12502,-122.3939600975,37.7832328015,POINT(-122.3939600975 37.7832328015),-122.394_37.783
12503,-122.3993262981,37.7952354019,POINT(-122.3993262981 37.7952354019),-122.399_37.795
12504,-122.4675307998,37.7824021996,POINT(-122.4675307998 37.7824021996),-122.468_37.782
12505,-122.4531936312,37.7865202599,POINT(-122.4531936312 37.7865202599),-122.453_37.787
12506,-122.3914491508,37.772176008600006,POINT(-122.3914491508 37.772176008600006),-122.391_37.772
12507,-122.3916963929,37.7620575952,POINT(-122.3916963929 37.7620575952),-122.392_37.762
12508,-122.3872797596,37.7728491828,POINT(-122.3872797596 37.7728491828),-122.387_37.773
12509,-122.4236922203,37.7816349339,POINT(-122.4236922203 37.7816349339),-122.424_37.782
12510,-122.4123806742,37.774248811700005,POINT(-122.4123806742 37.774248811700005),-122.412_37.774
12511,-122.4076775182,37.8008404018,POINT(-122.4076775182 37.8008404018),-122.408_37.801
12512,-122.4213082974,37.777410698,POINT(-122.4213082974 37.777410698),-122.421_37.777
12513,-122.4189811207,37.7569343353,POINT(-122.4189811207 37.7569343353),-122.419_37.757
12514,-122.411453512,37.7946470198,POINT(-122.411453512 37.7946470198),-122.411_37.795
12515,-122.4215604977,37.7847746973,POINT(-122.4215604977 37.7847746973),-122.422_37.785
12516,-122.4115537011,37.7788196009,POINT(-122.4115537011 37.7788196009),-122.412_37.779
12517,-122.4402805861,37.7171558215,POINT(-122.4402805861 37.7171558215),-122.44_37.717
12518,-122.4188949883,37.807129945700005,POINT(-122.4188949883 37.807129945700005),-122.419_37.807
12519,-122.3907544591,37.7710851782,POINT(-122.3907544591 37.7710851782),-122.391_37.771
12520,-122.4351920986,37.7889896993,POINT(-122.4351920986 37.7889896993),-122.435_37.789
12521,-122.4509941306,37.7694275975,POINT(-122.4509941306 37.7694275975),-122.451_37.769
12522,-122.3955928978,37.7883144979,POINT(-122.3955928978 37.7883144979),-122.396_37.788
12523,-122.3908676241,37.7685401557,POINT(-122.3908676241 37.7685401557),-122.391_37.769
12524,-122.3969497028,37.7854701706,POINT(-122.3969497028 37.7854701706),-122.397_37.785
12525,-122.4174596013,37.7709716027,POINT(-122.4174596013 37.7709716027),-122.417_37.771
12526,-122.4217331984,37.7644498003,POINT(-122.4217331984 37.7644498003),-122.422_37.764
12527,-122.4344161746,37.7633465071,POINT(-122.4344161746 37.7633465071),-122.434_37.763
12528,-122.4175960978,37.7804989991,POINT(-122.4175960978 37.7804989991),-122.418_37.78
12529,-122.3913766712,37.7537589606,POINT(-122.3913766712 37.7537589606),-122.391_37.754
12530,-122.4532022607,37.767969161,POINT(-122.4532022607 37.767969161),-122.453_37.768
12531,-122.402473388,37.7643570606,POINT(-122.402473388 37.7643570606),-122.402_37.764
12532,-122.3972761184,37.7751167041,POINT(-122.3972761184 37.7751167041),-122.397_37.775
12533,-122.4193694011,37.7609901027,POINT(-122.4193694011 37.7609901027),-122.419_37.761
12534,-122.4206544978,37.7900287983,POINT(-122.4206544978 37.7900287983),-122.421_37.79
12535,-122.4623328016,37.782809901,POINT(-122.4623328016 37.782809901),-122.462_37.783
12536,-122.3855621032,37.7694341778,POINT(-122.3855621032 37.7694341778),-122.386_37.769
12537,-122.4104244017,37.7993822982,POINT(-122.4104244017 37.7993822982),-122.41_37.799
12538,-122.4248474837,37.781371638,POINT(-122.4248474837 37.781371638),-122.425_37.781
12539,-122.3992983025,37.7850410015,POINT(-122.3992983025 37.7850410015),-122.399_37.785
12540,-122.4224873015,37.7846567024,POINT(-122.4224873015 37.7846567024),-122.422_37.785
12541,-122.434114102,37.7889561997,POINT(-122.434114102 37.7889561997),-122.434_37.789
12542,-122.3974825343,37.7664711806,POINT(-122.3974825343 37.7664711806),-122.397_37.766
12543,-122.4210814999,37.7819674023,POINT(-122.4210814999 37.7819674023),-122.421_37.782
12544,-122.4783883986,37.7805935022,POINT(-122.4783883986 37.7805935022),-122.478_37.781
12545,-122.3994662147,37.7770138026,POINT(-122.3994662147 37.7770138026),-122.399_37.777
12546,-122.3954408892,37.7970946868,POINT(-122.3954408892 37.7970946868),-122.395_37.797
12547,-122.4076965001,37.790360202,POINT(-122.4076965001 37.790360202),-122.408_37.79
12548,-122.4130266027,37.7829875023,POINT(-122.4130266027 37.7829875023),-122.413_37.783
12549,-122.3939110019,37.7831936021,POINT(-122.3939110019 37.7831936021),-122.394_37.783
12550,-122.4193807161,37.7820595723,POINT(-122.4193807161 37.7820595723),-122.419_37.782
12551,-122.4126858571,37.774492096,POINT(-122.4126858571 37.774492096),-122.413_37.774
12552,-122.4180579083,37.7717912581,POINT(-122.4180579083 37.7717912581),-122.418_37.772
12553,-122.4038446021,37.7280383994,POINT(-122.4038446021 37.7280383994),-122.404_37.728
12554,-122.4150617008,37.7733819027,POINT(-122.4150617008 37.7733819027),-122.415_37.773
12555,-122.3989458994,37.7738016014,POINT(-122.3989458994 37.7738016014),-122.399_37.774
12556,-122.4009069015,37.7930124988,POINT(-122.4009069015 37.7930124988),-122.401_37.793
12557,-122.4150158015,37.773418202,POINT(-122.4150158015 37.773418202),-122.415_37.773
12558,-122.3933025577,37.7729594039,POINT(-122.3933025577 37.7729594039),-122.393_37.773
12559,-122.4166573023,37.7740788021,POINT(-122.4166573023 37.7740788021),-122.417_37.774
12560,-122.3992944022,37.7988848993,POINT(-122.3992944022 37.7988848993),-122.399_37.799
12561,-122.4042578875,37.7887652402,POINT(-122.4042578875 37.7887652402),-122.404_37.789
12562,-122.4597405025,37.7632048026,POINT(-122.4597405025 37.7632048026),-122.46_37.763
12563,-122.3934259734,37.773052699,POINT(-122.3934259734 37.773052699),-122.393_37.773
12564,-122.4210217984,37.7465061013,POINT(-122.4210217984 37.7465061013),-122.421_37.747
12565,-122.3913629101,37.7588544425,POINT(-122.3913629101 37.7588544425),-122.391_37.759
12566,-122.4374717974,37.7209943988,POINT(-122.4374717974 37.7209943988),-122.437_37.721
12567,-122.4232667801,37.7882536895,POINT(-122.4232667801 37.7882536895),-122.423_37.788
12568,-122.4129140002,37.8085200981,POINT(-122.4129140002 37.8085200981),-122.413_37.809
12569,-122.4125376024,37.7849609991,POINT(-122.4125376024 37.7849609991),-122.413_37.785
12570,-122.4662764983,37.7829356016,POINT(-122.4662764983 37.7829356016),-122.466_37.783
12571,-122.4147819357,37.7846756098,POINT(-122.4147819357 37.7846756098),-122.415_37.785
12572,-122.418745,37.750565,POINT(-122.418745 37.750565),-122.419_37.751
12573,-122.3916157543,37.7545516605,POINT(-122.3916157543 37.7545516605),-122.392_37.755
12574,-122.399249963,37.7867911021,POINT(-122.399249963 37.7867911021),-122.399_37.787
12575,-122.4117111856,37.7841130152,POINT(-122.4117111856 37.7841130152),-122.412_37.784
12576,-122.4362365466,37.7229401517,POINT(-122.4362365466 37.7229401517),-122.436_37.723
12577,-122.3991269988,37.7736590979,POINT(-122.3991269988 37.7736590979),-122.399_37.774
12578,-122.4346442015,37.7593487025,POINT(-122.4346442015 37.7593487025),-122.435_37.759
12579,-122.3948418011,37.7895720013,POINT(-122.3948418011 37.7895720013),-122.395_37.79
12580,-122.4210054983,37.7808909983,POINT(-122.4210054983 37.7808909983),-122.421_37.781
12581,-122.4194814001,37.7554478989,POINT(-122.4194814001 37.7554478989),-122.419_37.755
12582,-122.4311123022,37.7975835976,POINT(-122.4311123022 37.7975835976),-122.431_37.798
12583,-122.422389602,37.7712584984,POINT(-122.422389602 37.7712584984),-122.422_37.771
12584,-122.3976448995,37.7822111984,POINT(-122.3976448995 37.7822111984),-122.398_37.782
12585,-122.4197169987,37.7766343997,POINT(-122.4197169987 37.7766343997),-122.42_37.777
12586,-122.3899194966,37.771894782500006,POINT(-122.3899194966 37.771894782500006),-122.39_37.772
12587,-122.4647862015,37.7640295987,POINT(-122.4647862015 37.7640295987),-122.465_37.764
12588,-122.4193514024,37.762704498,POINT(-122.4193514024 37.762704498),-122.419_37.763
12589,-122.4181603004,37.7652113017,POINT(-122.4181603004 37.7652113017),-122.418_37.765
12590,-122.3974879009,37.7944328011,POINT(-122.3974879009 37.7944328011),-122.397_37.794
12591,-122.489275798,37.7539813005,POINT(-122.489275798 37.7539813005),-122.489_37.754
12592,-122.4222031997,37.8065132023,POINT(-122.4222031997 37.8065132023),-122.422_37.807
12593,-122.4324822013,37.7648760647,POINT(-122.4324822013 37.7648760647),-122.432_37.765
12594,-122.4027506017,37.7924273972,POINT(-122.4027506017 37.7924273972),-122.403_37.792
12595,-122.4189139006,37.7490408,POINT(-122.4189139006 37.7490408),-122.419_37.749
12596,-122.3961847999,37.7774481987,POINT(-122.3961847999 37.7774481987),-122.396_37.777
12597,-122.4111835004,37.7830991995,POINT(-122.4111835004 37.7830991995),-122.411_37.783
12598,-122.4190523976,37.7595820994,POINT(-122.4190523976 37.7595820994),-122.419_37.76
12599,-122.408572599,37.7811725018,POINT(-122.408572599 37.7811725018),-122.409_37.781
12600,-122.3938005343,37.7755252381,POINT(-122.3938005343 37.7755252381),-122.394_37.776
12601,-122.418980302,37.7554780011,POINT(-122.418980302 37.7554780011),-122.419_37.755
12602,-122.4065757102,37.7913273878,POINT(-122.4065757102 37.7913273878),-122.407_37.791
12603,-122.4191442018,37.7835587011,POINT(-122.4191442018 37.7835587011),-122.419_37.784
12604,-122.428919099,37.7976143983,POINT(-122.428919099 37.7976143983),-122.429_37.798
12605,-122.4498301984,37.7697004982,POINT(-122.4498301984 37.7697004982),-122.45_37.77
12606,-122.4165005998,37.7869491977,POINT(-122.4165005998 37.7869491977),-122.417_37.787
12607,-122.3908375983,37.732904697600006,POINT(-122.3908375983 37.732904697600006),-122.391_37.733
12608,-122.4202024003,37.778765599100005,POINT(-122.4202024003 37.778765599100005),-122.42_37.779
12609,-122.4158791912,37.7713286778,POINT(-122.4158791912 37.7713286778),-122.416_37.771
12610,-122.3996973985,37.7974546001,POINT(-122.3996973985 37.7974546001),-122.4_37.797
12611,-122.4782567022,37.7632834975,POINT(-122.4782567022 37.7632834975),-122.478_37.763
12612,-122.3903554408,37.7720368561,POINT(-122.3903554408 37.7720368561),-122.39_37.772
12613,-122.4007486179,37.7908032068,POINT(-122.4007486179 37.7908032068),-122.401_37.791
12614,-122.4223953017,37.7879743994,POINT(-122.4223953017 37.7879743994),-122.422_37.788
12615,-122.4095850994,37.7528232009,POINT(-122.4095850994 37.7528232009),-122.41_37.753
12616,-122.4407784274,37.7888751541,POINT(-122.4407784274 37.7888751541),-122.441_37.789
12617,-122.4111509004,37.7732685012,POINT(-122.4111509004 37.7732685012),-122.411_37.773
12618,-122.4054588002,37.7817968027,POINT(-122.4054588002 37.7817968027),-122.405_37.782
12619,-122.3897182641,37.771144221700006,POINT(-122.3897182641 37.771144221700006),-122.39_37.771
12620,-122.4053109993,37.7888390989,POINT(-122.4053109993 37.7888390989),-122.405_37.789
12621,-122.413928501,37.7825525989,POINT(-122.413928501 37.7825525989),-122.414_37.783
12622,-122.4083715004,37.7854908024,POINT(-122.4083715004 37.7854908024),-122.408_37.785
12623,-122.4163214003,37.7735772011,POINT(-122.4163214003 37.7735772011),-122.416_37.774
12624,-122.4168367726,37.7716477737,POINT(-122.4168367726 37.7716477737),-122.417_37.772
12625,-122.4095740018,37.7999878013,POINT(-122.4095740018 37.7999878013),-122.41_37.8
12626,-122.483763702,37.7426126011,POINT(-122.483763702 37.7426126011),-122.484_37.743
12627,-122.4301329998,37.77220879950001,POINT(-122.4301329998 37.77220879950001),-122.43_37.772
12628,-122.4091183511,37.7716480134,POINT(-122.4091183511 37.7716480134),-122.409_37.772
12629,-122.4226437022,37.7648028013,POINT(-122.4226437022 37.7648028013),-122.423_37.765
12630,-122.3980862182,37.775754203800005,POINT(-122.3980862182 37.775754203800005),-122.398_37.776
12631,-122.4139575974,37.7826960021,POINT(-122.4139575974 37.7826960021),-122.414_37.783
12632,-122.3914774622,37.7600749266,POINT(-122.3914774622 37.7600749266),-122.391_37.76
12633,-122.4114242007,37.7762518999,POINT(-122.4114242007 37.7762518999),-122.411_37.776
12634,-122.3991989993,37.7768006016,POINT(-122.3991989993 37.7768006016),-122.399_37.777
12635,-122.4375131605,37.8007169047,POINT(-122.4375131605 37.8007169047),-122.438_37.801
12636,-122.3882157021,37.7665644073,POINT(-122.3882157021 37.7665644073),-122.388_37.767
12637,-122.3935328002,37.7709010566,POINT(-122.3935328002 37.7709010566),-122.394_37.771
12638,-122.4008463721,37.7889456096,POINT(-122.4008463721 37.7889456096),-122.401_37.789
12639,-122.4157687299,37.789338202,POINT(-122.4157687299 37.789338202),-122.416_37.789
12640,-122.3910725276,37.7557604325,POINT(-122.3910725276 37.7557604325),-122.391_37.756
12641,-122.4336741024,37.7884216019,POINT(-122.4336741024 37.7884216019),-122.434_37.788
12642,-122.4059246999,37.771022598200005,POINT(-122.4059246999 37.771022598200005),-122.406_37.771
12643,-122.4023059049,37.7724226933,POINT(-122.4023059049 37.7724226933),-122.402_37.772
12644,-122.421562202,37.7603998993,POINT(-122.421562202 37.7603998993),-122.422_37.76
12645,-122.3976524991,37.7763080028,POINT(-122.3976524991 37.7763080028),-122.398_37.776
12646,-122.4325416011,37.7513318983,POINT(-122.4325416011 37.7513318983),-122.433_37.751
12647,-122.4024440552,37.7640295523,POINT(-122.4024440552 37.7640295523),-122.402_37.764
12648,-122.4194336009,37.758656402,POINT(-122.4194336009 37.758656402),-122.419_37.759
12649,-122.3999352993,37.7977286995,POINT(-122.3999352993 37.7977286995),-122.4_37.798
12650,-122.4163879973,37.7747903977,POINT(-122.4163879973 37.7747903977),-122.416_37.775
12651,-122.4783614331,37.7638932384,POINT(-122.4783614331 37.7638932384),-122.478_37.764
12652,-122.3990826197,37.7802433052,POINT(-122.3990826197 37.7802433052),-122.399_37.78
12653,-122.4150191376,37.806464525600006,POINT(-122.4150191376 37.806464525600006),-122.415_37.806
12654,-122.4293768012,37.7856895988,POINT(-122.4293768012 37.7856895988),-122.429_37.786
12655,-122.4169977351,37.7762578703,POINT(-122.4169977351 37.7762578703),-122.417_37.776
12656,-122.4025473014,37.80323159780001,POINT(-122.4025473014 37.80323159780001),-122.403_37.803
12657,-122.4082826019,37.7955556017,POINT(-122.4082826019 37.7955556017),-122.408_37.796
12658,-122.3952389401,37.7715864198,POINT(-122.3952389401 37.7715864198),-122.395_37.772
12659,-122.4613300019,37.7604497996,POINT(-122.4613300019 37.7604497996),-122.461_37.76
12660,-122.4021071007,37.7982154981,POINT(-122.4021071007 37.7982154981),-122.402_37.798
12661,-122.3960789979,37.7851654001,POINT(-122.3960789979 37.7851654001),-122.396_37.785
12662,-122.4019652836,37.7677364584,POINT(-122.4019652836 37.7677364584),-122.402_37.768
12663,-122.4200461831,37.7618494529,POINT(-122.4200461831 37.7618494529),-122.42_37.762
12664,-122.3916409294,37.7551396222,POINT(-122.3916409294 37.7551396222),-122.392_37.755
12665,-122.3976748005,37.7829012022,POINT(-122.3976748005 37.7829012022),-122.398_37.783
12666,-122.4835807027,37.7821482,POINT(-122.4835807027 37.7821482),-122.484_37.782
12667,-122.4618891978,37.7829896984,POINT(-122.4618891978 37.7829896984),-122.462_37.783
12668,-122.4065665153,37.7803250048,POINT(-122.4065665153 37.7803250048),-122.407_37.78
12669,-122.3903824129,37.7504205346,POINT(-122.3903824129 37.7504205346),-122.39_37.75
12670,-122.4006399994,37.7910449979,POINT(-122.4006399994 37.7910449979),-122.401_37.791
12671,-122.4169660022,37.7539814011,POINT(-122.4169660022 37.7539814011),-122.417_37.754
12672,-122.3931110498,37.7760690837,POINT(-122.3931110498 37.7760690837),-122.393_37.776
12673,-122.4624802002,37.782962798,POINT(-122.4624802002 37.782962798),-122.462_37.783
12674,-122.4012050318,37.7976566372,POINT(-122.4012050318 37.7976566372),-122.401_37.798
12675,-122.412783399,37.7778488983,POINT(-122.412783399 37.7778488983),-122.413_37.778
12676,-122.4127415006,37.7748010986,POINT(-122.4127415006 37.7748010986),-122.413_37.775
12677,-122.416445201,37.7739102979,POINT(-122.416445201 37.7739102979),-122.416_37.774
